road	N507
km	42.242
type	Box Culvert
lrpName	LRP043b
name	.
length	3.45
condition	A
structureNr	101939
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	42.242
width	23.25
constructionYear	2000
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.32
lon	89.15861111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101939&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101939&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101939&vRoadID=35&vSurveyYear=2004&vSubdivID=315
