road	N507
km	11.701
type	Box Culvert
lrpName	LRP012b
name	.
length	10.4
condition	A
structureNr	101586
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	11.701
width	21.9
constructionYear	2001
spans	3
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.385277777777777
lon	89.44305555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101586&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101586&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101586&vRoadID=35&vSurveyYear=2004&vSubdivID=312
