road	N507
km	4.227
type	PC Girder Bridge
lrpName	LRP005a
name	.
length	90.1
condition	A
structureNr	101133
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	4.227
width	14.1
constructionYear	2001
spans	3
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.409444444444443
lon	89.51138888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101133&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101133&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101133&vRoadID=35&vSurveyYear=2004&vSubdivID=312
