road	N507
km	46.544
type	Box Culvert
lrpName	LRP047b
name	.
length	9.96
condition	A
structureNr	101908
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	46.544
width	22.84
constructionYear	2000
spans	3
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.310555555555556
lon	89.1236111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101908&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101908&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101908&vRoadID=35&vSurveyYear=2004&vSubdivID=315
