road	N507
km	43.405
type	Box Culvert
lrpName	LRP044b
name	.
length	3.46
condition	A
structureNr	101900
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	43.405
width	21.77
constructionYear	1999
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.316111111111113
lon	89.14805555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101900&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101900&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101900&vRoadID=35&vSurveyYear=2004&vSubdivID=315
