road	N507
km	50.454
type	Box Culvert
lrpName	LRP051b
name	.
length	6.76
condition	A
structureNr	101929
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	50.454
width	22.9
constructionYear	1999
spans	2
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.298333333333336
lon	89.08361111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101929&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101929&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101929&vRoadID=35&vSurveyYear=2004&vSubdivID=315
