road	N507
km	42.293
type	Box Culvert
lrpName	LRP043c
name	.
length	3.45
condition	A
structureNr	101896
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	42.293
width	23.1
constructionYear	1999
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.319444444444443
lon	89.15833333333335
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101896&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101896&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101896&vRoadID=35&vSurveyYear=2004&vSubdivID=315
