road	N507
km	49.591
type	Box Culvert
lrpName	LRP050b
name	.
length	1.44
condition	A
structureNr	101918
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	49.591
width	20.5
constructionYear	1999
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.298055555555557
lon	89.09861111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101918&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101918&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101918&vRoadID=35&vSurveyYear=2004&vSubdivID=315
