road	N507
km	7.906
type	Box Culvert
lrpName	LRP008a
name	.
length	10.2
condition	A
structureNr	101160
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	7.906
width	21.8
constructionYear	2001
spans	3
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.396944444444443
lon	89.47833333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101160&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101160&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101160&vRoadID=35&vSurveyYear=2004&vSubdivID=312
