road	N507
km	18.874
type	PC Girder Bridge
lrpName	LRP019c
name	.
length	60.06
condition	A
structureNr	101721
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	18.874
width	13.94
constructionYear	2001
spans	3
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.37027777777778
lon	89.375
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101721&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101721&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101721&vRoadID=35&vSurveyYear=2004&vSubdivID=312
