road	N507
km	22.695
type	PC Girder Bridge
lrpName	LRP023a
name	Hamkuria Bridge (8 no)
length	150
condition	A
structureNr	101728
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	22.695
width	13.99
constructionYear	2001
spans	5
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.363055555555558
lon	89.33805555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101728&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101728&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101728&vRoadID=35&vSurveyYear=2004&vSubdivID=312
