road	N507
km	3.51
type	Box Culvert
lrpName	LRP004b
name	.
length	13.5
condition	A
structureNr	101122
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	3.51
width	22
constructionYear	2001
spans	4
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.41
lon	89.51861111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101122&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101122&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101122&vRoadID=35&vSurveyYear=2004&vSubdivID=312
