road	N507
km	49.851
type	Box Culvert
lrpName	LRP050c
name	.
length	1.4
condition	A
structureNr	101924
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	49.851
width	20.34
constructionYear	1999
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.297777777777778
lon	89.09055555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101924&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101924&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101924&vRoadID=35&vSurveyYear=2004&vSubdivID=315
