road	N507
km	38.762
type	Box Culvert
lrpName	LRP039b
name	.
length	6.74
condition	A
structureNr	101880
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	38.762
width	22.33
constructionYear	2000
spans	2
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.32111111111111
lon	89.19194444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101880&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101880&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101880&vRoadID=35&vSurveyYear=2004&vSubdivID=315
