road	N507
km	32.689
type	Box Culvert
lrpName	LRP033b
name	.
length	7.05
condition	A
structureNr	101864
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	32.689
width	23.17
constructionYear	2001
spans	2
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.33611111111111
lon	89.24888888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101864&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101864&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101864&vRoadID=35&vSurveyYear=2004&vSubdivID=315
