road	N507
km	25.641
type	PC Girder Bridge
lrpName	LRP026b
name	Atrai Bridge (10 no)
length	150
condition	A
structureNr	101731
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	25.641
width	13.96
constructionYear	2001
spans	5
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.351111111111113
lon	89.31416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101731&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101731&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101731&vRoadID=35&vSurveyYear=2004&vSubdivID=312
