road	N208
km	35.07
type	PC Girder Bridge
lrpName	LRP036c
name	KUSIARA BRIDGE
length	257.6
condition	A
structureNr	100258
est cost	0
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	35.07
width	10
constructionYear	2004
spans	6
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.69602777777778
lon	91.93191666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100258&vRoadID=16&vSurveyYear=2004&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100258&vRoadID=16&vSurveyYear=2004&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100258&vRoadID=16&vSurveyYear=2004&vSubdivID=554
