road	N208
km	43.436
type	RCC Girder Bridge
lrpName	LRP044a
name	Dharampur Bridge
length	29.7
condition	A
structureNr	120674
est cost	0.372
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	43.436
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.7659215057
lon	91.9151637269
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120674&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120674&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120674&vRoadID=16&vSurveyYear=2013&vSubdivID=558
