road	N208
km	18.446
type	RCC Girder Bridge
lrpName	LRP019a
name	Vonachara Bridge
length	22
condition	C
structureNr	121591
est cost	6.037
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	18.446
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.5578056 
lon	91.8821938 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121591&vRoadID=16&vSurveyYear=2013&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121591&vRoadID=16&vSurveyYear=2013&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121591&vRoadID=16&vSurveyYear=2013&vSubdivID=554
