road	N208
km	41.766
type	RCC Girder Bridge
lrpName	LRP042a
name	KUTALPUR
length	36.4
condition	D
structureNr	100264
est cost	1
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	41.766
width	7.1
constructionYear	1968
spans	3
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.754833333333334
lon	91.91883333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100264&vRoadID=16&vSurveyYear=2004&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100264&vRoadID=16&vSurveyYear=2004&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100264&vRoadID=16&vSurveyYear=2004&vSubdivID=558
