road	N208
km	40.854
type	RCC Girder Bridge
lrpName	LRP041c
name	KUTALPUR
length	12
condition	B
structureNr	100261
est cost	0.8
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	40.854
width	7.1
constructionYear	1968
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.746972222222222
lon	91.92158333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100261&vRoadID=16&vSurveyYear=2004&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100261&vRoadID=16&vSurveyYear=2004&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100261&vRoadID=16&vSurveyYear=2004&vSubdivID=558
