road	N208
km	24.464
type	Box Culvert
lrpName	LRP025a
name	TIKERPAR BOX CULVERT
length	3
condition	B
structureNr	100198
est cost	0.12
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	24.464
width	11.6
constructionYear	1995
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.607916666666668
lon	91.90352777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100198&vRoadID=16&vSurveyYear=2004&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100198&vRoadID=16&vSurveyYear=2004&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100198&vRoadID=16&vSurveyYear=2004&vSubdivID=554
