road	N208
km	35.07
type	RCC Girder Bridge
lrpName	LRP036c
name	Fenchuganj Bridge
length	257
condition	A
structureNr	120669
est cost	3.234
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	35.07
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.693743284615383
lon	91.93342483076923
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120669&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120669&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120669&vRoadID=16&vSurveyYear=2013&vSubdivID=558
