road	Z7609
km	0.08
type	Box Culvert
lrpName	LRPSa
name	.
length	3.6
condition	A
structureNr	116544
est cost	0
roadName	Banshipur-Munshiganj road
chainage	0.08
width	7.6
constructionYear	2005
spans	2
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-2
lat	22.30527777777778
lon	89.10694444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116544&vRoadID=702&vSurveyYear=2006&vSubdivID=322
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116544&vRoadID=702&vSurveyYear=2006&vSubdivID=322
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116544&vRoadID=702&vSurveyYear=2006&vSubdivID=322
