road	R313
km	5.162
type	Box Culvert
lrpName	LRP005a
name	BANGNAHATI CULVERT
length	6.25
condition	C
structureNr	104134
est cost	4.1
roadName	Mawna-Sripur-Gusinga-Kapasia-Aral-Sammania-Hitirdia-Monohardi (Hetemdi) Road
chainage	5.162
width	8.05
constructionYear	2000
spans	2
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.204916666666666
lon	90.46027777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104134&vRoadID=110&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104134&vRoadID=110&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104134&vRoadID=110&vSurveyYear=2004&vSubdivID=513
