road	Z5002
km	49.333
type	RCC Girder Bridge
lrpName	LRP049e
name	
length	21.45
condition	A
structureNr	118662
est cost	0
roadName	Thakurgaon-Nekmand-Pirganj-Birganj Road
chainage	49.333
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Thakurgaon
sub-division	Thakurgaon
lat	25.8598611 
lon	88.3685549 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118662&vRoadID=660&vSurveyYear=2013&vSubdivID=298
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118662&vRoadID=660&vSurveyYear=2013&vSubdivID=298
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118662&vRoadID=660&vSurveyYear=2013&vSubdivID=298
