road	R113
km	7.377
type	Arch Masonry
lrpName	LRP007a
name	NOBIGONJ BAGH BARI
length	1.2
condition	A
structureNr	102291
est cost	0
roadName	Madanpur-Madanganj-Sayedpur Road
chainage	7.377
width	8.5
constructionYear	1965
spans	1
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.62788888888889
lon	90.52444444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102291&vRoadID=70&vSurveyYear=2004&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102291&vRoadID=70&vSurveyYear=2004&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102291&vRoadID=70&vSurveyYear=2004&vSubdivID=520
