road	R113
km	4.428
type	RCC Girder Bridge
lrpName	LRP004a
name	Dakhin Lakhan khola Bridge.
length	11.88
condition	B
structureNr	120092
est cost	0
roadName	Madanpur-Madanganj-Sayedpur Road
chainage	4.428
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.65375 
lon	90.5305549 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120092&vRoadID=70&vSurveyYear=2013&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120092&vRoadID=70&vSurveyYear=2013&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120092&vRoadID=70&vSurveyYear=2013&vSubdivID=520
