road	R113
km	2.118
type	Slab Culvert
lrpName	LRP002a
name	NAYAMATI VANTI SALB
length	6
condition	B
structureNr	102284
est cost	0.06
roadName	Madanpur-Madanganj-Sayedpur Road
chainage	2.118
width	5.15
constructionYear	1985
spans	1
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.673444444444446
lon	90.53719444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102284&vRoadID=70&vSurveyYear=2004&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102284&vRoadID=70&vSurveyYear=2004&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102284&vRoadID=70&vSurveyYear=2004&vSubdivID=520
