road	R171
km	15.679
type	Slab Culvert
lrpName	LRP015b
name	Boboti Bazar-(1)
length	4.8
condition	D
structureNr	113883
est cost	10.864
roadName	Banshkhali (Charati)-Chunti Road
chainage	15.679
width	3.6
constructionYear	1982
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	21.97358333333333
lon	92.0653611111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113883&vRoadID=87&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113883&vRoadID=87&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113883&vRoadID=87&vSurveyYear=2004&vSubdivID=280
