road	R171
km	10.878
type	Truss with Steel Deck
lrpName	LRP010c
name	Monir Fokir Hat Bridge
length	20
condition	A
structureNr	121447
est cost	0.1
roadName	Banshkhali (Charati)-Chunti Road
chainage	10.878
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.0075 
lon	92.0539444 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121447&vRoadID=87&vSurveyYear=2013&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121447&vRoadID=87&vSurveyYear=2013&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121447&vRoadID=87&vSurveyYear=2013&vSubdivID=280
