road	R171
km	13.741
type	Box Culvert
lrpName	LRP013c
name	BOR OHATIA BOX
length	2.4
condition	A
structureNr	114292
est cost	0
roadName	Banshkhali (Charati)-Chunti Road
chainage	13.741
width	4.6
constructionYear	1992
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	21.989166666666666
lon	92.0646111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114292&vRoadID=87&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114292&vRoadID=87&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114292&vRoadID=87&vSurveyYear=2004&vSubdivID=280
