road	R557
km	1.053
type	Box Culvert
lrpName	LRP001a
name	.
length	2.14
condition	A
structureNr	109520
est cost	0
roadName	Madhypara-Badarganj Road
chainage	1.053
width	9.68
constructionYear	2001
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-2
lat	25.56722222222222
lon	89.05638888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109520&vRoadID=132&vSurveyYear=2004&vSubdivID=288
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109520&vRoadID=132&vSurveyYear=2004&vSubdivID=288
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109520&vRoadID=132&vSurveyYear=2004&vSubdivID=288
