road	R557
km	9.159
type	RCC Girder Bridge
lrpName	LRP009a
name	.
length	5.5
condition	C
structureNr	109561
est cost	0.25
roadName	Madhypara-Badarganj Road
chainage	9.159
width	3.75
constructionYear	1981
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-2
lat	25.63861111111111
lon	89.05972222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109561&vRoadID=132&vSurveyYear=2004&vSubdivID=288
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109561&vRoadID=132&vSurveyYear=2004&vSubdivID=288
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109561&vRoadID=132&vSurveyYear=2004&vSubdivID=288
