road	R557
km	3.262
type	Box Culvert
lrpName	LRP003b
name	.
length	3.53
condition	A
structureNr	109540
est cost	0
roadName	Madhypara-Badarganj Road
chainage	3.262
width	10.85
constructionYear	2001
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-2
lat	25.585833333333333
lon	89.06
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109540&vRoadID=132&vSurveyYear=2004&vSubdivID=288
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109540&vRoadID=132&vSurveyYear=2004&vSubdivID=288
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109540&vRoadID=132&vSurveyYear=2004&vSubdivID=288
