road	Z1205
km	5.18
type	Slab Culvert
lrpName	LRP005a
name	.
length	1.9
condition	A
structureNr	116862
est cost	0
roadName	Companiganj-Muradnagar-Homna Road
chainage	5.18
width	4.5
constructionYear	1985
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.64011111111111
lon	90.92230555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116862&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116862&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116862&vRoadID=458&vSurveyYear=2006&vSubdivID=544
