road	Z1205
km	21.55
type	RCC Girder Bridge
lrpName	LRP021b
name	.
length	7
condition	A
structureNr	117233
est cost	0
roadName	Companiganj-Muradnagar-Homna Road
chainage	21.55
width	4.6
constructionYear	1989
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.68352777777778
lon	90.78733333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117233&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117233&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117233&vRoadID=458&vSurveyYear=2006&vSubdivID=544
