road	Z1205
km	16.3
type	RCC Girder Bridge
lrpName	LRP016b
name	.
length	131
condition	A
structureNr	117225
est cost	0
roadName	Companiganj-Muradnagar-Homna Road
chainage	16.3
width	7.65
constructionYear	2005
spans	3
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.541444444444448
lon	90.82516666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117225&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117225&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117225&vRoadID=458&vSurveyYear=2006&vSubdivID=544
