road	Z1205
km	20.24
type	RCC Girder Bridge
lrpName	LRP020a
name	Karakandi Bridge
length	9.8
condition	A
structureNr	120552
est cost	0
roadName	Companiganj-Muradnagar-Homna Road
chainage	20.24
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.6781104 
lon	90.8044722 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120552&vRoadID=458&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120552&vRoadID=458&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120552&vRoadID=458&vSurveyYear=2013&vSubdivID=544
