road	Z1205
km	7.45
type	Box Culvert
lrpName	LRP007b
name	.
length	7
condition	A
structureNr	116870
est cost	0
roadName	Companiganj-Muradnagar-Homna Road
chainage	7.45
width	7.37
constructionYear	2006
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.646722222222223
lon	90.90416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116870&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116870&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116870&vRoadID=458&vSurveyYear=2006&vSubdivID=544
