road	Z1205
km	0.56
type	Slab Culvert
lrpName	LRPSa
name	.
length	1.85
condition	D
structureNr	116852
est cost	2.25
roadName	Companiganj-Muradnagar-Homna Road
chainage	0.56
width	6.5
constructionYear	1985
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.637333333333334
lon	90.96591666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116852&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116852&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116852&vRoadID=458&vSurveyYear=2006&vSubdivID=544
