road	Z1205
km	20.24
type	RCC Girder Bridge
lrpName	LRP020a
name	.
length	10
condition	A
structureNr	117236
est cost	0
roadName	Companiganj-Muradnagar-Homna Road
chainage	20.24
width	5.2
constructionYear	1985
spans	2
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.68025
lon	90.79897222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117236&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117236&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117236&vRoadID=458&vSurveyYear=2006&vSubdivID=544
