road	Z1430
km	2.69
type	Baily with Steel Deck
lrpName	LRP002e
name	North Palabazar Bridge
length	9.15
condition	C
structureNr	121503
est cost	104.5
roadName	Chatkhil-Chitoshi-Shaharasti (Kalibari) Road
chainage	2.69
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.082401257758622
lon	90.98485463318966
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121503&vRoadID=492&vSurveyYear=2013&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121503&vRoadID=492&vSurveyYear=2013&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121503&vRoadID=492&vSurveyYear=2013&vSubdivID=549
