road	Z1430
km	14.787
type	Baily with Steel Deck
lrpName	LRP014e
name	DAKATIYA BRIDGE
length	86.8
condition	C
structureNr	103097
est cost	1.4
roadName	Chatkhil-Chitoshi-Shaharasti (Kalibari) Road
chainage	14.787
width	3.5
constructionYear	2001
spans	3
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Hajigonj
lat	23.166777777777778
lon	91.00519444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103097&vRoadID=492&vSurveyYear=2004&vSubdivID=542
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103097&vRoadID=492&vSurveyYear=2004&vSubdivID=542
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103097&vRoadID=492&vSurveyYear=2004&vSubdivID=542
