road	Z7552
km	6.93
type	Box Culvert
lrpName	LRP008a
name	.
length	5.35
condition	C
structureNr	111212
est cost	0.08
roadName	keshabpur- sharaskhati -kalarawa Road
chainage	6.93
width	4.27
constructionYear	1998
spans	2
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.90222222222222
lon	89.13972222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111212&vRoadID=704&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111212&vRoadID=704&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111212&vRoadID=704&vSurveyYear=2004&vSubdivID=321
