road	Z2012
km	0.1
type	Baily with Steel Deck
lrpName	LRPSa
name	Purakhai Bridge
length	40
condition	B
structureNr	120784
est cost	0.72
roadName	Shari-Gowainghat Road
chainage	0.1
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.0899163 
lon	92.1171382 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120784&vRoadID=373&vSurveyYear=2013&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120784&vRoadID=373&vSurveyYear=2013&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120784&vRoadID=373&vSurveyYear=2013&vSubdivID=801
