road	Z2012
km	3.82
type	RCC Girder Bridge
lrpName	LRP003b
name	Shari Bridge
length	12.6
condition	B
structureNr	120774
est cost	0.132
roadName	Shari-Gowainghat Road
chainage	3.82
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.0914163 
lon	92.0859997 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120774&vRoadID=373&vSurveyYear=2013&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120774&vRoadID=373&vSurveyYear=2013&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120774&vRoadID=373&vSurveyYear=2013&vSubdivID=801
