road	Z5006
km	0.52
type	PC Girder Bridge
lrpName	LRPSb
name	.
length	230
condition	A
structureNr	115516
est cost	0
roadName	Dinajpur-Bochaganj-Bakultala Road
chainage	0.52
width	8.1
constructionYear	1984
spans	5
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.62902777777778
lon	88.62002777777776
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115516&vRoadID=663&vSurveyYear=2006&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115516&vRoadID=663&vSurveyYear=2006&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115516&vRoadID=663&vSurveyYear=2006&vSubdivID=297
