road	Z5006
km	0.52
type	PC Girder Bridge
lrpName	LRPSb
name	Kanchon Bridge.
length	213.4
condition	B
structureNr	119591
est cost	0.48
roadName	Dinajpur-Bochaganj-Bakultala Road
chainage	0.52
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.6290827 
lon	88.6198882 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119591&vRoadID=663&vSurveyYear=2013&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119591&vRoadID=663&vSurveyYear=2013&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119591&vRoadID=663&vSurveyYear=2013&vSubdivID=297
