road	Z7054
km	0.58
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	23
condition	A
structureNr	116581
est cost	0
roadName	Chitalmari-Tungipara (Patgati) Road
chainage	0.58
width	7.7
constructionYear	1997
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.798333333333336
lon	89.875
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116581&vRoadID=714&vSurveyYear=2006&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116581&vRoadID=714&vSurveyYear=2006&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116581&vRoadID=714&vSurveyYear=2006&vSubdivID=319
