road	Z1053
km	15.861
type	PC Girder Bridge
lrpName	LRP015d
name	Modomoti Bridge
length	109
condition	C
structureNr	120869
est cost	0.81
roadName	Gouripur-Homna Road
chainage	15.861
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.6675549 
lon	90.7820549 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120869&vRoadID=457&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120869&vRoadID=457&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120869&vRoadID=457&vSurveyYear=2013&vSubdivID=544
