road	Z5464
km	1.176
type	Box Culvert
lrpName	LRP002a
name	.
length	4.3
condition	A
structureNr	113055
est cost	0
roadName	Patnitala-Shibpur Road
chainage	1.176
width	7.8
constructionYear	1998
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Patnitala
lat	25.040805555555558
lon	88.73808333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113055&vRoadID=548&vSurveyYear=2004&vSubdivID=306
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113055&vRoadID=548&vSurveyYear=2004&vSubdivID=306
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113055&vRoadID=548&vSurveyYear=2004&vSubdivID=306
