road	Z5402
km	4.811
type	RCC Girder Bridge
lrpName	LRP004e
name	Kashihata Bridge
length	8.7
condition	C
structureNr	119655
est cost	0.123
roadName	Sirajganj-Kadda-Samespur Road
chainage	4.811
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.41075 
lon	89.7011389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119655&vRoadID=570&vSurveyYear=2013&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119655&vRoadID=570&vSurveyYear=2013&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119655&vRoadID=570&vSurveyYear=2013&vSubdivID=312
