road	Z5402
km	5.9
type	RCC Girder Bridge
lrpName	LRP005c
name	.
length	10.62
condition	B
structureNr	110046
est cost	0.017
roadName	Sirajganj-Kadda-Samespur Road
chainage	5.9
width	5
constructionYear	1985
spans	1
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.40222222222222
lon	89.69611111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110046&vRoadID=570&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110046&vRoadID=570&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110046&vRoadID=570&vSurveyYear=2004&vSubdivID=312
