road	R163
km	27.486
type	RCC Bridge
lrpName	LRP028b
name	Choumuhuni Bridge
length	18.73
condition	D
structureNr	121170
est cost	190
roadName	Chittagong (Mohara)-Chandragona Road
chainage	27.486
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.4611667 
lon	92.0877219 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121170&vRoadID=84&vSurveyYear=2013&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121170&vRoadID=84&vSurveyYear=2013&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121170&vRoadID=84&vSurveyYear=2013&vSubdivID=269
