road	Z8003
km	5.591
type	PC Girder Bridge
lrpName	LRP005c
name	Kanda para Bridge
length	73.01
condition	B
structureNr	120228
est cost	10000
roadName	Srinagar (Hashara)-Alampur-Shibrampur (Sirajdikhan)-Nawabganj (Kharsur) Road
chainage	5.591
width	10.25
constructionYear	2013
spans	3
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.604833333333335
lon	90.2696111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120228&vRoadID=234&vSurveyYear=2013&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120228&vRoadID=234&vSurveyYear=2013&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120228&vRoadID=234&vSurveyYear=2013&vSubdivID=517
