road	Z5071
km	0.99
type	Box Culvert
lrpName	LRPSa
name	.
length	4.6
condition	A
structureNr	115429
est cost	0
roadName	Borobila-Vanderbari Road
chainage	0.99
width	4.7
constructionYear	2004
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.715555555555554
lon	89.59649999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115429&vRoadID=636&vSurveyYear=2006&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115429&vRoadID=636&vSurveyYear=2006&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115429&vRoadID=636&vSurveyYear=2006&vSubdivID=292
