road	N205
km	1.722
type	Box Culvert
lrpName	LRP001a
name	CHAMDIPUR BOX CULVERT
length	3
condition	A
structureNr	104093
est cost	0
roadName	Chandipool-Keean Bridge Road
chainage	1.722
width	9
constructionYear	1968
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.88186111111111
lon	91.86402777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104093&vRoadID=13&vSurveyYear=2004&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104093&vRoadID=13&vSurveyYear=2004&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104093&vRoadID=13&vSurveyYear=2004&vSubdivID=801
