road	Z6019
km	1.907
type	Box Culvert
lrpName	LRP001e
name	.
length	1.43
condition	A
structureNr	106973
est cost	0
roadName	Puthia-Arani-Bagha Road
chainage	1.907
width	8.2
constructionYear	1990
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.35666666666667
lon	88.83416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106973&vRoadID=595&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106973&vRoadID=595&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106973&vRoadID=595&vSurveyYear=2004&vSubdivID=304
