road	Z6026
km	13.314
type	RCC Girder Bridge
lrpName	LRP014a
name	Boalmari gorostan Bridge.
length	10.35
condition	C
structureNr	118741
est cost	0.078
roadName	Madhpur-Santhia-Bera Road
chainage	13.314
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-1
lat	24.0640556 
lon	89.5575556 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118741&vRoadID=563&vSurveyYear=2013&vSubdivID=309
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118741&vRoadID=563&vSurveyYear=2013&vSubdivID=309
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118741&vRoadID=563&vSurveyYear=2013&vSubdivID=309
