road	Z1044
km	28.414
type	Box Culvert
lrpName	LRP028e
name	KUCHUA
length	4.5
condition	A
structureNr	102619
est cost	0
roadName	Gouripur-Kachua-Hajiganj Road
chainage	28.414
width	9.7
constructionYear	1995
spans	1
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Hajigonj
lat	23.346722222222223
lon	90.89077777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102619&vRoadID=486&vSurveyYear=2004&vSubdivID=542
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102619&vRoadID=486&vSurveyYear=2004&vSubdivID=542
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102619&vRoadID=486&vSurveyYear=2004&vSubdivID=542
