road	Z5055
km	0.965
type	Box Culvert
lrpName	LRPSa
name	.
length	6.6
condition	A
structureNr	115258
est cost	0
roadName	Thakurgaon-Pirganj Road
chainage	0.965
width	7.6
constructionYear	1992
spans	2
zone	Rangpur
circle	Dinajpur
division	Thakurgaon
sub-division	Thakurgaon
lat	26.034694444444447
lon	88.41688888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115258&vRoadID=675&vSurveyYear=2006&vSubdivID=298
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115258&vRoadID=675&vSurveyYear=2006&vSubdivID=298
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115258&vRoadID=675&vSurveyYear=2006&vSubdivID=298
