road	Z5055
km	1.61
type	Box Culvert
lrpName	LRP001a
name	.
length	2
condition	A
structureNr	115260
est cost	0
roadName	Thakurgaon-Pirganj Road
chainage	1.61
width	7.6
constructionYear	1991
spans	1
zone	Rangpur
circle	Dinajpur
division	Thakurgaon
sub-division	Thakurgaon
lat	26.029249999999998
lon	88.41475000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115260&vRoadID=675&vSurveyYear=2006&vSubdivID=298
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115260&vRoadID=675&vSurveyYear=2006&vSubdivID=298
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115260&vRoadID=675&vSurveyYear=2006&vSubdivID=298
