road	Z1036
km	6.84
type	RCC Girder Bridge
lrpName	LRP006e
name	BATAGORI (4) BRIDGE
length	8.9
condition	C
structureNr	104870
est cost	4.29
roadName	Hashimpur-Rail Station-Bagicharhat-Borma Road
chainage	6.84
width	3.5
constructionYear	1983
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.178694444444446
lon	91.99408333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104870&vRoadID=328&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104870&vRoadID=328&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104870&vRoadID=328&vSurveyYear=2004&vSubdivID=280
